code,venue,roll
EE1205H,5406,"250150025, 250150026, 250150027, 250150028, 250150029, 250150030, 250150031, 250150032, 250150033, 250150034, 250150035, 250150037, 250150038, 250150039, 250150040, 250150042, 250150043, 250150044, 250150045, 250150046, 250150047, 250150048, 250150050"
EE1216,2201,"250102016, 250102028, 250102055, 250102065, 250102082, 250102090, 250102001, 250102002, 250102003, 250102004, 250102005, 250102006, 250102007, 250102008, 250102009, 250102010, 250102011, 250102012, 250102013, 250102014, 250102015, 250102017, 250102018, 250102019, 250102020, 250102021, 250102022, 250102023, 250102024, 250102025, 250102026, 250102027, 250102029, 250102030, 250102031, 250102032, 250102033, 250102034"
EE1216,2202,"250102035, 250102036, 250102037, 250102038, 250102039, 250102040, 250102041, 250102042, 250102043, 250102044, 250102045, 250102046, 250102047, 250102048, 250102049, 250102050, 250102051, 250102052, 250102053, 250102054, 250102056, 250102057, 250102058, 250102059, 250102060, 250102061, 250102062, 250102063, 250102064, 250102066"
EE1216,2203,"250102067, 250102068, 250102069, 250102070, 250102071, 250102072, 250102073, 250102074, 250102075, 250102076, 250102077, 250102078, 250102080, 250102081, 250102083, 250102084, 250102085, 250102086, 250102087, 250102088, 250102089, 250102091, 250102092, 250102093, 250102094, 250102095, 250102096, 250102097, 250102098, 250102099, 250102100, 250102101, 250102103, 250102104, 250102106, 250102107, 250102108"
EE1217,5401,"250102236, 250102245, 250102201, 250102202, 250102203, 250102204, 250102205, 250102206, 250102207, 250102208, 250102209, 250102210, 250102211, 250102212, 250102213, 250102214, 250102215, 250102216, 250102217, 250102218, 250102219, 250102220, 250102221, 250102222"
EE1217,5402,"250102223, 250102224, 250102225, 250102226, 250102227, 250102228, 250102229, 250102230, 250102232, 250102233, 250102234, 250102235, 250102237, 250102238, 250102239, 250102240, 250102241, 250102242, 250102243, 250102244, 250102246, 250102247, 250102248, 250102249"
EE1217,5403,"250102250, 250102252, 250102253, 250102254, 250102255, 250102256, 250102257, 250102258, 250102259, 250102260, 250102261, 250102262, 250102263, 250102264"
EE1218,5301,"250102016, 250102028, 250102055, 250102065, 250102082, 250102090, 250102001, 250102002, 250102003, 250102004, 250102005, 250102006, 250102007, 250102008, 250102009, 250102010, 250102011, 250102012, 250102013, 250102014, 250102015, 250102017, 250102018, 250102019, 250102020, 250102021, 250102022"
EE1218,5302,"250102023, 250102024, 250102025, 250102026, 250102027, 250102029, 250102030, 250102031, 250102032, 250102033, 250102034, 250102035, 250102036, 250102037, 250102038, 250102039, 250102040, 250102041, 250102042, 250102043, 250102044, 250102045, 250102046, 250102047, 250102048, 250102049, 250102050"
EE1218,5303,"250102051, 250102052, 250102053, 250102054, 250102056, 250102057, 250102058, 250102059, 250102060, 250102061, 250102062, 250102063, 250102064, 250102066, 250102067, 250102068, 250102069, 250102070, 250102071, 250102072, 250102073, 250102074, 250102075, 250102076, 250102077, 250102078, 250102080"
EE1218,5304,"250102081, 250102083, 250102084, 250102085, 250102086, 250102087, 250102088, 250102089, 250102091, 250102092, 250102093, 250102094, 250102095, 250102096, 250102097, 250102098, 250102099, 250102100, 250102101, 250102103, 250102104, 250102106, 250102107, 250102108"
EE1219,L1,"250102236, 250102245, 250102201, 250102202, 250102203, 250102204, 250102205, 250102206, 250102207, 250102208, 250102209, 250102210, 250102211, 250102212, 250102213, 250102214, 250102215, 250102216, 250102217, 250102218, 250102219, 250102220, 250102221, 250102222, 250102223, 250102224, 250102225, 250102226, 250102227, 250102228"
EE1219,L2,"250102229, 250102230, 250102232, 250102233, 250102234, 250102235, 250102237, 250102238, 250102239, 250102240, 250102241, 250102242, 250102243, 250102244, 250102246, 250102247, 250102248, 250102249, 250102250, 250102252, 250102253, 250102254, 250102255, 250102256, 250102257, 250102258, 250102259, 250102260, 250102261, 250102262, 250102263, 250102264"
EE1220,L3,"250121001, 250121002, 250121003, 250121004, 250121005, 250121006, 250121007, 250121008, 250121009, 250121010, 250121011, 250121012, 250121013, 250121014, 250121015, 250121016, 250121017, 250121018, 250121019, 250121020, 250121021, 250121022, 250121023, 250121024, 250121025, 250121026, 250121027, 250121028, 250121029, 250121030, 250121031, 250121032"
EE1220,L4,"250121033, 250121034, 250121035, 250121037, 250121038, 250121039, 250121040, 250121042, 250121043, 250121044, 250121045, 250121046, 250121047, 250121048, 250121049, 250121050, 250121053, 250121054, 250121055, 250121056, 250121057, 250121058, 250121060, 250121061, 250121063, 250121064, 250121065, 250121066, 250121067, 250121068"
EN206,5402,"240151001, 240151002, 240151003, 240151004, 240151005, 240151006, 240151007, 240151008, 240151009, 240151010, 240151011, 240151012, 240151013, 240151014, 240151015, 240151016, 240151018, 240151020"
EN207,5405,"240151001, 240151002, 240151003, 240151004, 240151005, 240151006, 240151007, 240151008, 240151009, 240151010, 240151011, 240151012, 240151013, 240151014, 240151015, 240151016, 240151018, 240151020"
EN208,L1,"240151001, 240151002, 240151003, 240151004, 240151005, 240151006, 240151007, 240151008, 240151009, 240151010, 240151011, 240151012, 240151013, 240151014, 240151015, 240151016, 240151018, 240151020"
EN209,L2,"240151001, 240151002, 240151003, 240151004, 240151005, 240151006, 240151007, 240151008, 240151009, 240151010, 240151011, 240151012, 240151013, 240151014, 240151015, 240151016, 240151018, 240151020"
EN307,5302,"230151002, 230151003, 230151004, 230151005, 230151006, 230151007, 230151008, 230151010, 230151011, 230151012, 230151013, 230151014, 230151015, 230151016, 230151017, 230151018, 230151019, 230151020"
EN308,5306,"230151002, 230151003, 230151004, 230151005, 230151006, 230151007, 230151008, 230151010, 230151011, 230151012, 230151013, 230151014, 230151015, 230151016, 230151017, 230151018, 230151019, 230151020, 220121072"
EN309,5306,"230151002, 230151003, 230151004, 230151005, 230151006, 230151007, 230151008, 230151010, 230151011, 230151012, 230151013, 230151014, 230151015, 230151016, 230151017, 230151018, 230151019, 230151020"
EN310,5306,"230151002, 230151003, 230151004, 230151005, 230151006, 230151007, 230151008, 230151010, 230151011, 230151012, 230151013, 230151014, 230151015, 230151016, 230151017, 230151018, 230151019, 230151020"
EN451,5001,"230151002, 230151003, 230151004, 230151005, 230151006, 230151007, 230151008, 230151010, 230151011, 230151012, 230151013, 230151014, 230151015, 230151016, 230151017, 230151019, 230151020"
EN452,5404,"220151001, 220151002, 220151003, 220151005, 220151007, 220151009, 220151010, 220151011, 220151013, 220151014, 220151015, 220151016, 220151017, 220151018, 220151019, 220151020"
EN667,L2,"256103111, 256151103, 220151001, 220151002, 220151003, 220151005, 220151007, 220151009, 220151010, 220151011, 220151013, 220151014, 220151015, 220151016, 220151017, 220151018, 220151019, 220151020, 254351001, 254351003, 254351004, 254351005, 254351008, 254351009, 254351010, 254351014, 256107004"
EN671,5406,"256151103, 256153101, 254351001, 254351003, 254351005, 254351008, 254351009, 254351010, 254351011, 254351012, 254351014, 206151003, 256151001, 256151002, 256151005, 256151008, 256151009, 256151010, 256153001, 256154002"
EN674,5406,"256151102, 256151103, 254351001, 254351003, 254351004, 254351005, 254351006, 254351007, 254351008, 254351009, 254351010, 254351011, 254351012, 254351013, 254351014, 256151001, 256151002, 256151007, 256151010"
EN681,2202,"256103112, 254351004, 254351011, 256151001, 256151010"
EN1201,2203,"250151001, 250151002, 250151003, 250151004, 250151005, 250151006, 250151007, 250151008, 250151009, 250151010, 250151011, 250151012, 250151013, 250151014, 250151015, 250151016, 250151017, 250151018, 250151019, 250151020, 240205017"
HS116,1203,"240101013, 240101051, 240101059, 240101074, 240101088, 240101099, 240101102, 240102013, 240102068, 240102227, 240102242, 240102263, 240102267, 240103001, 240103018, 240103024, 240103042, 240103047, 240103048, 240103050, 240103075, 240103102, 240104006, 240104009, 240104012, 240104013, 240104014, 240104015, 240104016, 240104036"
HS116,1204,"240104049, 240104056, 240104066, 240104069, 240104087, 240104094, 240104097, 240104106, 240106003, 240106019, 240106021, 240106034, 240107013, 240107015, 240107016, 240107029, 240107033, 240107036, 240107049, 240107050, 240107052, 240107056, 240107057, 240107082, 240107091, 240107101, 240121011, 240121022, 240121027, 240121048"
HS116,1205,"240121053, 240121062, 240122031, 240122046, 240122047, 240122051, 240122055, 240122061, 240123004, 240123006, 240123018, 240123019, 240123025, 240123030, 240123037, 240123040, 240150022, 240150038, 240150040, 240151008, 240151010, 240151012, 240205016, 240205026, 240205033, 240205054, 240205057, 240101055"
HS125,L1,"220123036, 230102029, 220102019, 220106018, 220106044, 220122022, 230151007, 240101004, 240101006, 240101010, 240101015, 240101017, 240101018, 240101022, 240101024, 240101029, 240101043, 240101046, 240101054, 240101067, 240101070, 240101071, 240101080, 240101082, 240101084, 240101085, 240101086, 240101092, 240101094, 240101095"
HS125,L2,"240101103, 240101105, 240101107, 240101110, 240101112, 240101113, 240101114, 240101116, 240101117, 240101118, 240101122, 240101123, 240101125, 240102001, 240102002, 240102027, 240102042, 240102053, 240102057, 240102064, 240102074, 240102075, 240102076, 240102079, 240102085, 240102086, 240102091, 240102102, 240102104, 240102110, 240102112, 240102114"
HS125,L3,"240102117, 240102118, 240102119, 240102121, 240102122, 240102124, 240102125, 240102126, 240102243, 240102264, 240102274, 240102275, 240102276, 240102279, 240103022, 240103057, 240103084, 240103085, 240103108, 240103113, 240104041, 240104098, 240107003, 240107088, 240107089, 240107094, 240107103, 240122001, 240122002, 240122026, 240122039, 240122056"
HS125,L4,"240123003, 240123007, 240123010, 240123013, 240123027, 240123044, 240123049, 240123053, 240123059, 240123060, 240123067, 240123073, 240123077, 240123078, 240150006, 240150009, 240150019, 240150025, 240150026, 240150031, 240150041, 240150042, 240150043, 240150045, 240150046, 240150047, 240150048"
HS128,L1,"240101005, 230103011, 240101009, 240101016, 240101020, 240101025, 240101035, 240101041, 240101045, 240101050, 240101058, 240101061, 240101068, 240101072, 240101091, 240101115, 240101121, 240102018, 240102031, 240102032, 240102046, 240102067, 240102070, 240102090, 240102101, 240102107, 240102108, 240102109, 240102215, 240102226"
HS128,L2,"240102228, 240102237, 240102240, 240102252, 240102259, 240102266, 240102269, 240102272, 240103002, 240103004, 240103005, 240103037, 240103045, 240103052, 240103056, 240103070, 240103072, 240103073, 240103083, 240103090, 240103097, 240103098, 240103100, 240103101, 240103115, 240103118, 240103120, 240103124, 240104042, 240104053, 240104055, 240104065"
HS128,L3,"240104067, 240104075, 240104083, 240104084, 240104091, 240104099, 240106001, 240106012, 240106020, 240106031, 240106047, 240106049, 240106065, 240106067, 240106072, 240106077, 240107018, 240107040, 240107046, 240107081, 240107086, 240121020, 240121028, 240121065, 240122018, 240122045, 240122059, 240123009, 240123011, 240123063, 240123075, 240150008"
HS128,L4,"240150015, 240150023, 240150032, 240150033, 240151006, 240205006, 240205008, 240205009, 240205011, 240205014, 240205015, 240205018, 240205020, 240205024, 240205035, 240205036, 240205037, 240205044, 240205045, 240205050, 240205051, 240205052, 240205053, 240205055, 240205056"
HS136,2201,"240101003, 230104029, 230104048, 240101060, 240101063, 240101100, 240102003, 240102004, 240102006, 240102012, 240102020, 240102023, 240102037, 240102043, 240102052, 240102058, 240102060, 240102065, 240102066, 240102078, 240102080, 240102099, 240102203, 240102211, 240102212, 240102216, 240102217, 240102225, 240102238, 240102239, 240102245, 240102247, 240102260, 240102278"
HS136,2202,"240103007, 240103010, 240103012, 240103017, 240103025, 240103032, 240103036, 240103049, 240103059, 240103061, 240103062, 240103066, 240103094, 240103111, 240103112, 240103117, 240104001, 240104002, 240104020, 240104028, 240104029, 240104045, 240104061, 240104062, 240104064, 240104076, 240104081, 240104082"
HS136,2203,"240104086, 240104090, 240104103, 240104112, 240104116, 240106006, 240106009, 240106017, 240106032, 240106036, 240106039, 240106040, 240106051, 240106058, 240106064, 240106066, 240106080, 240106081, 240107008, 240107014, 240107025, 240107028, 240107034, 240107058, 240107060, 240107062, 240107064, 240107066, 240107075, 240107084, 240107087, 240121010, 240121019, 240121023"
HS136,2204,"240121044, 240121056, 240121058, 240121066, 240122012, 240122013, 240122022, 240122027, 240122049, 240122057, 240122064, 240122065, 240123021, 240123046, 240123050, 240123068, 240123076, 240150003, 240151011, 240151014, 240205031, 240205046"
HS138,L1,"240102098, 240123045, 220106049, 220121024, 230108003, 240101007, 240101012, 240101019, 240101027, 240101042, 240101064, 240101065, 240101078, 240101079, 240101081, 240101090, 240101093, 240101124, 240102010, 240102040, 240102083, 240102084, 240102093, 240102105, 240102106, 240102111, 240102208, 240102223, 240102229, 240102232"
HS138,L2,"240102233, 240102234, 240102246, 240102257, 240102262, 240102265, 240102273, 240103003, 240103006, 240103019, 240103040, 240103041, 240103054, 240103067, 240103076, 240103081, 240103086, 240103089, 240103092, 240104003, 240104008, 240104022, 240104035, 240104047, 240104063, 240104068, 240104072, 240104085, 240104104, 240104107, 240106002, 240106030"
HS138,L3,"240106055, 240106060, 240106063, 240106068, 240107032, 240107043, 240107069, 240107078, 240107083, 240121016, 240121034, 240121038, 240121040, 240121049, 240121068, 240122015, 240122025, 240122028, 240122042, 240122043, 240122052, 240122066, 240123015, 240123020, 240123022, 240123023, 240123032, 240123038, 240123047, 240123048, 240123071, 240123074"
HS138,L4,"240123079, 240150014, 240150018, 240150020, 240150024, 240150035, 240150044, 240205003, 240205004, 240205005, 240205007, 240205010, 240205012, 240205013, 240205021, 240205022, 240205023, 240205027, 240205030, 240205032, 240205041, 240205042, 240205047, 240205048, 240205049"
HS144,2201,"240101101, 240101104, 240103051, 240101014, 240101034, 240101052, 240101076, 240101083, 240101089, 240101109, 240102007, 240102008, 240102015, 240102016, 240102022, 240102024, 240102038, 240102044, 240102095, 240102115, 240102209, 240102251, 240103008, 240103013, 240103015, 240103020, 240103027, 240103031, 240103039"
HS144,2202,"240103046, 240103053, 240103058, 240103065, 240103068, 240103069, 240103071, 240103078, 240103079, 240103080, 240103125, 240104011, 240104031, 240104037, 240104040, 240104044, 240104048, 240104050, 240104051, 240104054, 240104070, 240104071, 240104115, 240106005, 240106011, 240106018, 240106028, 240106029, 240106033, 240106038"
HS144,2203,"240106041, 240106050, 240106052, 240106061, 240106070, 240107009, 240107017, 240107041, 240107044, 240107047, 240121024, 240121030, 240121031, 240121032, 240121037, 240121042, 240121055, 240121063, 240122007, 240122008, 240122010, 240122020, 240122021, 240122023, 240122024, 240122029, 240122032, 240122040, 240122048, 240122050"
